Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit
2024-10-29 00:00:00,West,Smartwatch,David,16,1179,Accessories,18864,14657.20126,4206.798739
2024-05-06 00:00:00,West,Headphones,Alice,13,327,Accessories,4251,3108.00654,1142.99346
2024-02-25 00:00:00,East,Smartwatch,Alice,13,948,Accessories,12324,7483.272172,4840.727828
2024-08-01 00:00:00,South,Headphones,Frank,17,248,Accessories,4216,3698.817486,517.1825143
2024-01-14 00:00:00,North,Smartwatch,Frank,7,1169,Accessories,8183,4935.740614,3247.259386
2024-01-28 00:00:00,West,Tablet,Eva,8,1267,Electronics,10136,7838.792195,2297.207805
2024-03-18 00:00:00,North,Mobile,Grace,13,1873,Electronics,24349,21634.99287,2714.007126
2024-08-03 00:00:00,East,Headphones,Hannah,16,1907,Accessories,30512,20482.13652,10029.86348
2024-12-30 00:00:00,South,Laptop,David,4,731,Electronics,2924,1977.365884,946.6341161
2024-06-02 00:00:00,West,Mobile,Grace,8,1463,Electronics,11704,7023.885689,4680.114311
2024-01-14 00:00:00,South,Laptop,Grace,16,512,Electronics,8192,5078.26464,3113.73536
2024-07-05 00:00:00,East,Mobile,Charlie,10,1855,Electronics,18550,11379.80401,7170.19599
2024-11-07 00:00:00,East,Mobile,Grace,12,619,Electronics,7428,6290.007263,1137.992737
2024-01-07 00:00:00,North,Smartwatch,Charlie,12,1467,Accessories,17604,14981.37845,2622.621546
2024-01-03 00:00:00,West,Headphones,Grace,5,486,Accessories,2430,1987.764361,442.2356386
2024-04-20 00:00:00,North,Headphones,David,16,1596,Accessories,25536,18023.90899,7512.091008
2024-08-25 00:00:00,East,Printer,Charlie,1,374,Office,374,316.5447493,57.45525072
2024-12-28 00:00:00,South,Mobile,Alice,9,452,Electronics,4068,3099.540825,968.4591755
2024-08-26 00:00:00,North,Tablet,Charlie,12,1189,Electronics,14268,9863.369707,4404.630293
2024-09-30 00:00:00,North,Tablet,Charlie,,1202,Electronics,,,
2024-10-20 00:00:00,South,Laptop,David,3,697,Electronics,2091,1295.856122,795.143878
2024-08-14 00:00:00,North,Laptop,David,5,1759,Electronics,8795,7770.14157,1024.85843
2024-01-15 00:00:00,South,Smartwatch,Charlie,2,1325,Accessories,2650,2082.197552,567.8024482
2024-07-10 00:00:00,West,Mobile,Hannah,14,1785,Electronics,24990,20476.06238,4513.937615
2024-04-28 00:00:00,South,Laptop,Bob,2,657,Electronics,1314,1055.109165,258.8908354
2024-01-28 00:00:00,West,Laptop,Hannah,13,212,Electronics,2756,2205.695687,550.3043128
2024-07-20 00:00:00,South,Camera,David,7,1214,Electronics,8498,5142.805156,3355.194844
2024-02-08 00:00:00,East,Mobile,Hannah,10,240,Electronics,2400,1818.267321,581.7326786
2024-09-29 00:00:00,East,Monitor,Hannah,13,1412,Office,18356,15538.59389,2817.406113
2024-08-18 00:00:00,West,Smartwatch,Eva,16,829,Accessories,13264,8135.549414,5128.450586
2024-03-26 00:00:00,West,Laptop,Eva,14,688,Electronics,9632,8542.13636,1089.86364
2024-05-05 00:00:00,East,Smartwatch,Alice,11,510,Accessories,5610,4079.860746,1530.139254
2024-10-26 00:00:00,West,Headphones,Grace,10,476,Accessories,4760,3269.970763,1490.029237
2024-01-25 00:00:00,South,Smartwatch,Charlie,6,1507,Accessories,9042,6867.818626,2174.181374
2024-05-24 00:00:00,,Monitor,Bob,4,1969,Office,7876,6618.708883,1257.291117
2024-01-13 00:00:00,East,Tablet,Alice,1,1275,Electronics,1275,946.5938111,328.4061889
2024-07-30 00:00:00,North,Monitor,Charlie,7,1958,Office,13706,10876.14552,2829.854479
2024-01-25 00:00:00,South,Tablet,Hannah,9,850,Electronics,7650,5737.30352,1912.69648
2024-03-08 00:00:00,West,Smartwatch,David,8,726,Accessories,5808,4584.72878,1223.27122
2024-03-07 00:00:00,North,Tablet,Eva,5,1442,Electronics,7210,4624.56087,2585.43913
2024-08-20 00:00:00,North,Headphones,Frank,19,1492,Accessories,28348,17337.6089,11010.3911
2024-04-18 00:00:00,South,Mobile,Bob,10,1729,Electronics,17290,11084.10759,6205.892409
2024-05-25 00:00:00,South,Tablet,Hannah,11,1094,Electronics,12034,8252.33287,3781.66713
2024-04-20 00:00:00,North,Tablet,Frank,15,1683,Electronics,25245,17065.79214,8179.207861
2024-08-15 00:00:00,North,Smartwatch,Eva,6,802,Accessories,4812,3775.267135,1036.732865
2024-04-20 00:00:00,East,Headphones,Hannah,15,561,Accessories,8415,6199.892851,2215.107149
2024-02-03 00:00:00,West,Printer,Grace,5,111,Office,555,339.4621948,215.5378052
2024-04-20 00:00:00,East,Printer,Grace,19,1279,Office,24301,14834.78292,9466.217083
2024-09-20 00:00:00,South,Printer,Frank,19,1807,Office,34333,21532.84736,12800.15264
2024-08-23 00:00:00,East,Printer,David,10,576,Office,5760,4066.12424,1693.87576
2024-03-23 00:00:00,East,Mobile,Hannah,12,1038,Electronics,12456,7496.704451,4959.295549
2024-02-11 00:00:00,East,,Charlie,4,500,Office,2000,1496.392359,503.6076407
2024-04-10 00:00:00,East,Smartwatch,Hannah,18,907,Accessories,16326,11562.08788,4763.912118
2024-01-06 00:00:00,West,Smartwatch,David,16,276,Accessories,4416,3385.448637,1030.551363
2024-06-28 00:00:00,West,Camera,Hannah,8,1464,Electronics,11712,9559.891521,2152.108479
2024-10-08 00:00:00,North,Headphones,Frank,4,156,Accessories,624,421.3821111,202.6178889
2024-11-15 00:00:00,South,Printer,David,12,1978,Office,23736,15360.16124,8375.838762
2024-08-13 00:00:00,East,Mobile,Eva,2,1975,Electronics,3950,2699.493464,1250.506536
2024-11-10 00:00:00,North,Headphones,Bob,4,547,Accessories,2188,1313.957353,874.0426474
2024-12-30 00:00:00,North,Printer,David,5,302,Office,1510,960.3658689,549.6341311
2024-08-16 00:00:00,North,Mobile,Hannah,3,1820,Electronics,5460,4505.860136,954.1398643
2024-10-15 00:00:00,West,Headphones,Eva,9,1756,Accessories,15804,10538.7718,5265.228199
2024-05-29 00:00:00,East,Smartwatch,Bob,18,837,Accessories,15066,13533.63548,1532.364515
2024-10-03 00:00:00,East,Smartwatch,Grace,11,301,Accessories,3311,2153.30705,1157.69295
2024-07-16 00:00:00,South,Monitor,Charlie,3,1453,Office,4359,3646.876772,712.1232276
2024-03-10 00:00:00,East,Laptop,Frank,2,462,Electronics,924,749.8383276,174.1616724
2024-04-21 00:00:00,East,Monitor,Hannah,9,991,Office,8919,6213.328975,2705.671025
2024-01-04 00:00:00,North,Tablet,Hannah,14,553,Electronics,7742,5413.374735,2328.625265
2024-12-15 00:00:00,South,Monitor,Grace,4,455,Office,1820,1399.699163,420.3008368
2024-11-26 00:00:00,East,Printer,Charlie,,315,Office,,,
2024-11-13 00:00:00,West,Camera,Grace,13,1071,Electronics,13923,9966.864247,3956.135753
2024-12-15 00:00:00,East,Headphones,Alice,18,654,Accessories,11772,7279.262867,4492.737133
2024-04-04 00:00:00,North,Camera,Grace,15,986,Electronics,14790,10535.29789,4254.702112
2024-05-31 00:00:00,West,Laptop,Eva,10,122,Electronics,1220,807.8764384,412.1235616
2024-11-06 00:00:00,,Tablet,Bob,16,254,Electronics,4064,3583.481195,480.5188048
2024-05-16 00:00:00,East,Headphones,Hannah,12,1309,Accessories,15708,12710.63563,2997.36437
2024-09-03 00:00:00,West,Mobile,Grace,5,348,Electronics,1740,1070.534651,669.4653493
2024-08-30 00:00:00,South,Printer,Hannah,2,848,Office,1696,1166.672568,529.3274322
2024-01-31 00:00:00,South,Tablet,David,10,904,Electronics,9040,5560.185697,3479.814303
2024-02-09 00:00:00,West,Smartwatch,Charlie,1,233,Accessories,233,197.8181653,35.18183474
2024-08-16 00:00:00,West,Laptop,Grace,7,420,Electronics,2940,2563.353426,376.6465735
2024-02-05 00:00:00,North,Tablet,Bob,17,489,Electronics,8313,5267.814109,3045.185891
2024-08-10 00:00:00,West,Printer,Eva,16,533,Office,8528,6243.238054,2284.761946
2024-01-06 00:00:00,North,Monitor,Alice,3,1145,Office,3435,3021.305722,413.6942781
2024-11-17 00:00:00,East,Tablet,Hannah,14,972,Electronics,13608,8757.61219,4850.38781
2024-08-07 00:00:00,North,Monitor,Charlie,10,1723,Office,17230,11846.84966,5383.15034
2024-03-15 00:00:00,West,Printer,Frank,7,1788,Office,12516,8652.090456,3863.909544
2024-01-04 00:00:00,West,Smartwatch,Bob,17,1248,Accessories,21216,12920.91515,8295.084854
2024-11-30 00:00:00,East,Headphones,Frank,6,1202,Accessories,7212,4405.680771,2806.319229
2024-05-13 00:00:00,West,Mobile,Bob,4,957,Electronics,3828,3390.987283,437.0127174
2024-04-27 00:00:00,West,Smartwatch,Bob,17,150,Accessories,2550,1966.885846,583.1141541
2024-04-03 00:00:00,South,Monitor,Eva,9,1851,Office,16659,11527.93632,5131.063684
2024-03-02 00:00:00,South,Monitor,Eva,4,275,Office,1100,784.962638,315.037362
2024-07-12 00:00:00,East,Mobile,Eva,7,969,Electronics,6783,5524.433876,1258.566124
2024-11-30 00:00:00,North,Headphones,Grace,2,,Accessories,,,
2024-07-21 00:00:00,South,Tablet,David,17,1065,Electronics,18105,12100.08063,6004.919371
2024-01-26 00:00:00,North,,Bob,8,1369,Electronics,10952,6905.79677,4046.20323
2024-06-21 00:00:00,West,Laptop,Charlie,15,,Electronics,,,
2024-10-26 00:00:00,South,Laptop,Frank,15,1229,Electronics,18435,12059.61482,6375.385175
2024-05-12 00:00:00,East,Printer,Eva,8,0,Office,0,0,0
2024-11-21 00:00:00,East,Smartwatch,Grace,16,1439,Accessories,23024,16763.45975,6260.540254
2024-04-27 00:00:00,East,Monitor,Eva,19,401,Office,7619,4661.847347,2957.152653
2024-11-19 00:00:00,South,Headphones,Frank,11,647,Accessories,7117,6330.567354,786.4326456
2024-10-01 00:00:00,North,Printer,Frank,2,815,Office,1630,1284.746261,345.2537389
2024-07-30 00:00:00,West,Smartwatch,Hannah,17,878,Accessories,14926,9639.345778,5286.654222
2024-08-12 00:00:00,North,Smartwatch,Bob,16,367,Accessories,5872,3826.995119,2045.004881
2024-01-20 00:00:00,North,Printer,Eva,15,1293,Office,19395,14952.54701,4442.452988
2024-04-22 00:00:00,West,Camera,Frank,13,1109,Electronics,14417,10192.38256,4224.617443
2024-05-19 00:00:00,West,Smartwatch,David,15,650,Accessories,9750,8114.730227,1635.269773
2024-02-16 00:00:00,South,Camera,David,4,1578,Electronics,6312,4820.739161,1491.260839
2024-01-01 00:00:00,South,Laptop,Eva,16,1774,Electronics,28384,20720.32462,7663.675383
2024-03-30 00:00:00,South,Laptop,Grace,12,1415,Electronics,16980,15093.42138,1886.578616
2024-05-21 00:00:00,South,Smartwatch,Frank,4,1687,Accessories,6748,4839.791901,1908.208099
2024-11-15 00:00:00,South,Laptop,Hannah,3,1922,Electronics,5766,4152.576776,1613.423224
2024-02-07 00:00:00,West,Headphones,Bob,17,1924,Accessories,32708,26157.6253,6550.374696
2024-10-19 00:00:00,North,Camera,Bob,18,1264,Electronics,22752,19176.37702,3575.622976
2024-05-18 00:00:00,South,Camera,Grace,18,1269,Electronics,22842,17996.40085,4845.599154
2024-12-21 00:00:00,South,Smartwatch,Hannah,17,1548,Accessories,26316,21304.98798,5011.012019
2024-11-28 00:00:00,North,Laptop,Bob,12,413,Electronics,4956,3528.074656,1427.925344
2024-09-15 00:00:00,South,,Hannah,4,283,Electronics,1132,842.0371257,289.9628743
2024-06-09 00:00:00,North,Monitor,Alice,12,1787,Office,21444,14133.96612,7310.033882
2024-06-26 00:00:00,westt,Printer,Eva,15,812,Office,12180,9793.620677,2386.379323
2024-01-10 00:00:00,West,Printer,Bob,16,227,Office,3632,2420.494034,1211.505966
2024-09-17 00:00:00,East,Camera,David,5,1410,Electronics,7050,4232.658122,2817.341878
2024-05-17 00:00:00,West,Smartwatch,Frank,15,1946,Accessories,29190,25690.95488,3499.045117
2024-06-20 00:00:00,East,Smartwatch,Hannah,17,1376,Accessories,23392,16182.69256,7209.307443
2024-01-13 00:00:00,East,Headphones,Hannah,18,1901,Accessories,34218,22549.30657,11668.69343
2024-06-16 00:00:00,East,Tablet,Charlie,5,799,Electronics,3995,2718.373857,1276.626143
2024-05-09 00:00:00,South,Monitor,Grace,13,485,Office,6305,4408.04182,1896.95818
2024-03-24 00:00:00,West,Tablet,Charlie,19,1353,Electronics,25707,19083.9495,6623.050505
2024-11-16 00:00:00,East,Camera,Bob,13,370,Electronics,4810,2986.074461,1823.925539
2024-11-14 00:00:00,North,Printer,Charlie,18,1894,Office,34092,20993.91997,13098.08003
2024-04-10 00:00:00,South,Headphones,Charlie,14,910,Accessories,12740,8763.504946,3976.495054
2024-11-24 00:00:00,West,Headphones,Alice,4,514,Accessories,2056,1416.02855,639.9714503
2024-09-29 00:00:00,East,Headphones,Hannah,4,297,Accessories,1188,754.7291156,433.2708844
2024-09-21 00:00:00,North,Camera,David,19,1446,Electronics,27474,19820.77328,7653.226721
2024-02-07 00:00:00,West,Tablet,Grace,13,1179,Electronics,15327,10502.19222,4824.807781
2024-04-03 00:00:00,West,Printer,David,12,930,Office,11160,6783.233991,4376.766009
2024-04-04 00:00:00,South,Headphones,Alice,7,1326,Accessories,9282,8035.578085,1246.421915
2024-10-31 00:00:00,West,Printer,Alice,12,1906,Office,22872,19802.70809,3069.291906
2024-03-09 00:00:00,South,Laptop,Charlie,4,1744,Electronics,6976,4623.376619,2352.623381
2024-11-13 00:00:00,East,Smartwatch,Eva,2,727,Accessories,1454,943.4448659,510.5551341
2024-08-23 00:00:00,South,Smartwatch,Hannah,2,703,Accessories,1406,1074.448088,331.551912
2024-11-29 00:00:00,North,Printer,Frank,5,1261,Office,6305,4976.070251,1328.929749
2024-05-16 00:00:00,South,Mobile,Hannah,10,1545,Electronics,15450,13708.20975,1741.790246
2024-03-16 00:00:00,North,Mobile,Frank,10,1938,Electronics,19380,13821.90393,5558.096073
2024-02-04 00:00:00,South,Camera,,9,0,Electronics,0,0,0
2024-01-01 00:00:00,West,Camera,Frank,13,1685,Electronics,21905,18913.96674,2991.033257
2024-10-22 00:00:00,East,Smartwatch,Alice,7,1109,Accessories,7763,5705.697372,2057.302628
2024-11-15 00:00:00,North,Laptop,David,5,170,Electronics,850,541.1981665,308.8018335
2024-02-29 00:00:00,South,Monitor,Frank,10,1010,Office,10100,7203.665276,2896.334724
2024-11-15 00:00:00,South,Tablet,Hannah,10,693,Electronics,6930,4441.922641,2488.077359
2024-12-14 00:00:00,South,Tablet,Grace,6,1495,Electronics,8970,5426.776798,3543.223202
2024-11-23 00:00:00,West,Camera,Charlie,19,1740,Electronics,33060,27289.90321,5770.096787
2024-09-23 00:00:00,West,Laptop,Eva,8,699,Electronics,5592,3755.1796,1836.8204
2024-12-26 00:00:00,North,Camera,Charlie,1,613,Electronics,613,368.1690957,244.8309043
2024-08-16 00:00:00,North,Monitor,Bob,17,1995,Office,33915,29225.56302,4689.436978
2024-09-26 00:00:00,West,Tablet,Charlie,7,183,Electronics,1281,939.1480506,341.8519494
2024-11-11 00:00:00,North,Printer,Alice,14,1093,Office,15302,10277.71016,5024.289837
2024-10-12 00:00:00,East,Camera,David,17,1166,Electronics,19822,13455.90685,6366.09315
2024-10-17 00:00:00,East,,David,9,1789,Accessories,16101,10822.47019,5278.529814
2024-07-31 00:00:00,West,Printer,Grace,17,938,Office,15946,10498.31776,5447.682236
2024-06-13 00:00:00,North,Monitor,Frank,5,705,Office,3525,3004.596732,520.4032675
2024-01-05 00:00:00,South,Monitor,Alice,8,909,Office,7272,4734.795494,2537.204506
2024-12-04 00:00:00,East,Camera,Bob,6,232,Electronics,1392,1069.830516,322.169484
2024-03-18 00:00:00,West,Smartwatch,Alice,11,1518,Accessories,16698,10406.12803,6291.871966
2024-03-02 00:00:00,North,Camera,Charlie,19,,Electronics,,,
2024-05-11 00:00:00,West,Smartwatch,Alice,4,389,Accessories,1556,1215.226931,340.7730694
2024-03-29 00:00:00,South,Monitor,Alice,18,475,Office,8550,7446.586191,1103.413809
2024-08-24 00:00:00,East,Laptop,Grace,1,868,Electronics,868,624.4073738,243.5926262
2024-02-11 00:00:00,West,Monitor,Bob,13,566,Office,7358,6204.277498,1153.722502
2024-03-29 00:00:00,West,Tablet,Charlie,14,1336,Electronics,18704,16012.42602,2691.573985
2024-10-22 00:00:00,West,Printer,Eva,1,1271,Office,1271,1030.634565,240.3654353
2024-11-23 00:00:00,South,Printer,Grace,11,1696,Office,18656,11713.80838,6942.19162
2024-10-21 00:00:00,West,Mobile,Eva,17,570,Electronics,9690,5860.744811,3829.255189
2024-04-13 00:00:00,South,Mobile,Grace,4,248,Electronics,992,645.3633584,346.6366416
2024-01-14 00:00:00,South,Monitor,David,12,187,Office,2244,1425.902737,818.0972632
2024-10-14 00:00:00,South,Tablet,Hannah,10,1447,Electronics,14470,11829.8226,2640.1774
2024-06-27 00:00:00,East,Mobile,Grace,6,495,Electronics,2970,2278.293077,691.7069228
2024-05-04 00:00:00,East,Printer,Frank,1,889,Office,889,673.6710956,215.3289044
2024-12-18 00:00:00,West,Camera,Alice,7,1527,Electronics,10689,7224.269572,3464.730428
2024-01-23 00:00:00,,Laptop,David,16,1205,Electronics,19280,12462.24999,6817.750008
2024-03-03 00:00:00,East,Laptop,Bob,14,1764,Electronics,24696,16347.8726,8348.127402
2024-05-22 00:00:00,North,Tablet,Eva,6,,Electronics,,,
2024-06-01 00:00:00,East,Monitor,Hannah,5,1505,Office,7525,6185.873289,1339.126711
2024-05-24 00:00:00,South,Mobile,Hannah,18,964,Electronics,17352,11736.1117,5615.888301
2024-08-12 00:00:00,East,Camera,Grace,15,1915,Electronics,28725,23255.29754,5469.702462
2024-11-04 00:00:00,South,Laptop,Alice,6,1393,Electronics,8358,6247.216738,2110.783262
2024-04-13 00:00:00,West,Laptop,Bob,19,1415,Electronics,26885,23272.52316,3612.476836
2024-04-13 00:00:00,North,Headphones,Frank,1,1576,Accessories,1576,1055.722004,520.2779956
2024-02-08 00:00:00,West,Monitor,Bob,1,1838,Office,1838,1351.402375,486.5976252
2024-07-16 00:00:00,South,Headphones,Alice,13,123,Accessories,1599,1005.770089,593.2299112
2024-05-13 00:00:00,South,Printer,Frank,3,1055,Office,3165,2217.227909,947.7720911
2024-03-07 00:00:00,South,Laptop,Bob,10,1986,Electronics,19860,14935.99369,4924.006314
2024-06-27 00:00:00,North,Tablet,Frank,3,410,Electronics,1230,1008.381139,221.6188609
2024-02-11 00:00:00,East,Smartwatch,Grace,9,1584,Accessories,14256,9400.736227,4855.263773
2024-01-15 00:00:00,West,Smartwatch,Grace,8,1331,Accessories,10648,7085.473495,3562.526505
2024-04-20 00:00:00,West,Camera,Alice,3,1915,Electronics,5745,4535.524408,1209.475592
2024-06-05 00:00:00,East,Laptop,Alice,13,1840,Electronics,23920,17096.51705,6823.482946
2024-10-15 00:00:00,West,Laptop,Frank,6,763,Electronics,4578,3408.909091,1169.090909
2024-08-18 00:00:00,North,Printer,Charlie,13,537,Office,6981,5939.717256,1041.282744
2024-06-05 00:00:00,West,Laptop,David,12,1661,Electronics,19932,14943.51851,4988.481493
2024-02-07 00:00:00,South,Tablet,Hannah,13,805,Electronics,10465,8327.521805,2137.478195
2024-04-06 00:00:00,East,Headphones,Bob,2,1459,Accessories,2918,2325.740871,592.2591285
2024-10-15 00:00:00,North,Laptop,Bob,16,521,Electronics,8336,7011.272747,1324.727253
2024-09-10 00:00:00,East,Laptop,Charlie,6,1873,Electronics,11238,8894.223471,2343.776529
2024-07-14 00:00:00,North,Printer,Charlie,19,420,Office,7980,4943.154723,3036.845277
2024-03-26 00:00:00,South,Monitor,Charlie,13,1620,Office,21060,14797.8489,6262.151095
2024-11-17 00:00:00,East,Mobile,Eva,17,686,Electronics,11662,10458.4216,1203.5784
2024-01-10 00:00:00,West,Monitor,Eva,9,1046,Office,9414,6203.384358,3210.615642
2024-01-05 00:00:00,North,Printer,Frank,17,1286,Office,21862,16965.32133,4896.678666
2024-05-02 00:00:00,East,Monitor,Eva,2,1934,Office,3868,3298.948319,569.0516815
2024-11-25 00:00:00,West,headPhones,Grace,19,1664,Office,31616,24532.99064,7083.009363
2024-12-18 00:00:00,East,Tablet,Grace,19,1288,Electronics,24472,17416.25933,7055.740673
2024-04-27 00:00:00,East,Camera,Alice,7,948,Electronics,6636,4141.319023,2494.680977
2024-10-20 00:00:00,East,Laptop,Hannah,10,1821,Electronics,18210,12901.77536,5308.224637
2024-06-07 00:00:00,North,Printer,Frank,10,1689,Office,16890,11056.53608,5833.463919
2024-10-29 00:00:00,West,Printer,Hannah,9,1418,Office,12762,11335.95938,1426.040622
2024-08-15 00:00:00,South,Mobile,Bob,17,141,Electronics,2397,1952.379397,444.6206027
2024-12-30 00:00:00,North,Printer,David,,1408,Office,,,
2024-08-03 00:00:00,North,Smartwatch,Alice,2,1038,Accessories,2076,1517.121659,558.8783411
2024-07-02 00:00:00,North,Camera,Bob,4,486,Electronics,1944,1230.531488,713.4685122
2024-01-15 00:00:00,South,Laptop,Bob,19,1261,Electronics,23959,16292.47809,7666.521912
2024-06-05 00:00:00,West,Laptop,Frank,17,1310,Electronics,22270,15097.12989,7172.870114
2024-05-15 00:00:00,West,Mobile,Charlie,5,1009,Electronics,5045,3763.740547,1281.259453
2024-09-17 00:00:00,West,Tablet,Charlie,7,815,Electronics,5705,4211.966905,1493.033095
2024-06-05 00:00:00,East,Laptop,Hannah,18,530,Electronics,9540,6964.414318,2575.585682
2024-02-16 00:00:00,East,Smartwatch,Alice,7,653,Accessories,4571,3422.7339,1148.2661
2024-11-19 00:00:00,East,Laptop,Charlie,17,1985,Electronics,33745,30239.12817,3505.87183
2024-11-27 00:00:00,South,Smartwatch,Bob,7,1539,Accessories,10773,7428.049099,3344.950901
2024-06-21 00:00:00,East,Camera,Charlie,4,899,Electronics,3596,2821.35237,774.6476298
2024-05-09 00:00:00,South,Camera,Eva,8,525,Electronics,4200,2821.779757,1378.220243
2024-04-04 00:00:00,West,Headphones,Charlie,13,1539,Accessories,20007,14804.81747,5202.182531
2024-04-24 00:00:00,East,Headphones,,4,125,Accessories,500,330.007385,169.992615
2024-08-30 00:00:00,East,Smartwatch,Hannah,6,,Accessories,,,
2024-10-18 00:00:00,North,Tablet,,5,484,Electronics,2420,1644.398557,775.601443
2024-10-08 00:00:00,South,Laptop,Alice,12,155,Electronics,1860,1136.528216,723.4717845
2024-10-25 00:00:00,West,Printer,David,4,1376,Office,5504,4648.575626,855.4243738
2024-10-09 00:00:00,,Laptop,Charlie,,733,Electronics,,,
2024-03-09 00:00:00,North,Headphones,Grace,,205,Accessories,,,
2024-05-27 00:00:00,West,Monitor,Grace,19,1253,Office,23807,17692.2502,6114.749798
2024-01-11 00:00:00,North,Printer,Hannah,14,948,Office,13272,9685.16237,3586.83763
2024-09-10 00:00:00,South,Smartwatch,Bob,5,769,Accessories,3845,3144.055458,700.9445416
2024-11-25 00:00:00,South,Printer,David,18,475,Office,8550,6660.731969,1889.268031
2024-12-25 00:00:00,East,Monitor,David,10,842,Office,8420,5798.107608,2621.892392
2024-02-07 00:00:00,North,Laptop,Eva,19,1066,Electronics,20254,12466.55777,7787.442232
2024-05-13 00:00:00,East,Laptop,David,12,407,Electronics,4884,4055.080367,828.9196327
2024-07-18 00:00:00,North,Tablet,Grace,18,190,Electronics,3420,2413.692832,1006.307168
2024-01-23 00:00:00,South,Mobile,Frank,17,1516,Electronics,25772,22342.19581,3429.804192
2024-10-29 00:00:00,South,Printer,Bob,11,1657,Office,18227,13096.40994,5130.590056
2024-12-11 00:00:00,South,Headphones,Bob,3,901,Accessories,2703,2203.749364,499.2506363
2024-10-28 00:00:00,North,Monitor,Charlie,17,209,Office,3553,3133.282017,419.7179828
2024-12-28 00:00:00,South,Monitor,Charlie,1,1684,Office,1684,1339.362218,344.6377819
2024-08-05 00:00:00,North,Monitor,,15,1764,Office,26460,19158.27499,7301.725005
2024-05-20 00:00:00,East,Headphones,Grace,9,684,Accessories,6156,4741.47297,1414.52703
2024-04-13 00:00:00,North,Mobile,Grace,15,439,Electronics,6585,5024.57597,1560.42403
2024-07-28 00:00:00,East,Laptop,Hannah,3,1688,Electronics,5064,3926.8586,1137.1414
2024-04-20 00:00:00,North,Tablet,Grace,19,1078,Electronics,20482,13191.35008,7290.649916
2024-04-13 00:00:00,East,Tablet,Grace,13,455,Electronics,5915,4788.505786,1126.494214
2024-11-11 00:00:00,South,Headphones,Grace,12,267,Accessories,3204,2061.815593,1142.184407
2024-06-19 00:00:00,East,Tablet,Grace,1,656,Electronics,656,396.4766028,259.5233972
2024-12-21 00:00:00,South,Monitor,Frank,17,1575,Office,26775,21083.54616,5691.453841
2024-11-19 00:00:00,South,Camera,Grace,13,1004,Electronics,13052,8288.986783,4763.013217
2024-05-12 00:00:00,East,Mobile,Hannah,1,204,Electronics,204,169.5491922,34.45080783
2024-10-19 00:00:00,North,Laptop,David,10,249,Electronics,2490,2140.876567,349.1234327
2024-11-23 00:00:00,,Camera,David,15,245,Electronics,3675,3246.572311,428.4276887
2024-05-06 00:00:00,West,Mobile,Eva,7,815,Electronics,5705,4560.252322,1144.747678
2024-04-15 00:00:00,North,Smartwatch,Frank,18,973,Accessories,17514,13041.00265,4472.99735
2024-04-01 00:00:00,West,Printer,Charlie,16,398,Office,6368,4493.797777,1874.202223
2024-10-13 00:00:00,North,SMARTWATCH,Alice,14,1290,Accessories,18060,13495.83216,4564.167841
2024-02-20 00:00:00,North,Monitor,Grace,18,1836,Office,33048,21716.02813,11331.97187
2024-01-29 00:00:00,South,Tablet,Eva,7,745,Electronics,5215,3674.107232,1540.892768
2024-10-22 00:00:00,West,Smartwatch,Alice,17,822,Accessories,13974,11394.10835,2579.891654
2024-10-23 00:00:00,North,Tablet,Hannah,18,1171,Electronics,21078,14021.65242,7056.347584
2024-08-01 00:00:00,West,Camera,David,12,737,Electronics,8844,6007.022924,2836.977076
2024-09-23 00:00:00,South,Laptop,Eva,8,338,Electronics,2704,2230.255081,473.744919
2024-09-13 00:00:00,South,Laptop,Hannah,2,1130,Electronics,2260,1476.572764,783.4272355
2024-10-28 00:00:00,West,Laptop,Eva,7,563,Electronics,3941,2655.312893,1285.687107
2024-04-10 00:00:00,,Monitor,Bob,4,552,Office,2208,1336.423506,871.5764944
2024-12-11 00:00:00,East,Tablet,Hannah,18,883,Electronics,15894,12969.75004,2924.249963
2024-04-19 00:00:00,East,Smartwatch,David,6,996,Accessories,5976,4693.377512,1282.622488
2024-06-30 00:00:00,South,Laptop,David,9,470,Electronics,4230,3419.175139,810.8248608
2024-11-08 00:00:00,East,Smartwatch,Frank,9,1672,Accessories,15048,9996.361249,5051.638751
2024-01-01 00:00:00,south,Tablet,Eva,14,586,Electronics,8204,6614.170773,1589.829227
2024-11-14 00:00:00,,Monitor,Grace,8,1334,Office,10672,8312.559379,2359.440621
2024-02-24 00:00:00,North,Camera,David,19,264,Electronics,5016,3560.541859,1455.458141
2024-05-28 00:00:00,West,Monitor,Eva,3,1248,Office,3744,2738.165952,1005.834048
2024-11-04 00:00:00,South,Smartwatch,Frank,18,1460,Accessories,26280,20245.48525,6034.514752
2024-05-16 00:00:00,North,Monitor,Grace,5,291,Office,1455,1088.322035,366.6779651
2024-07-20 00:00:00,South,Monitor,Hannah,14,829,Office,11606,9198.31696,2407.68304
2024-11-08 00:00:00,South,Camera,Frank,4,313,Electronics,1252,819.1759293,432.8240707
2024-04-26 00:00:00,West,Tablet,Bob,7,673,Electronics,4711,3590.785379,1120.214621
2024-06-02 00:00:00,West,Tablet,Grace,12,1451,Electronics,17412,12799.27991,4612.720093
2024-10-17 00:00:00,West,Headphones,Eva,2,1056,Accessories,2112,1559.302585,552.697415
