Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Year,Month
2024-09-03,North,Headphones,Frank,4.0,1855.0,Accessories,7420.0,4930.176107,2489.8238929999998,2024,September
2024-09-25,East,Tablet,Frank,16.0,1259.0,Electronics,20144.0,15021.83217,5122.16783,2024,September
2024-05-20,West,Smartwatch,Grace,8.0,322.0,Accessories,2576.0,2288.06128,287.9387200000001,2024,May
2024-09-30,South,Printer,Hannah,16.0,102.0,Office,1632.0,1211.075442,420.92455799999993,2024,September
2024-04-05,North,Headphones,Hannah,17.0,1359.0,Accessories,23103.0,15614.1356,7488.8644,2024,April
2024-08-14,East,Mobile,Eva,19.0,953.0,Electronics,18107.0,12771.28124,5335.71876,2024,August
2024-02-08,East,Mobile,Charlie,15.0,1588.0,Electronics,23820.0,20616.81112,3203.1888800000015,2024,February
2024-01-29,South,Camera,Charlie,15.0,1012.0,Electronics,15180.0,13434.7902,1745.2098000000005,2024,January
2024-11-13,East,Monitor,Eva,2.0,1777.0,Office,3554.0,2877.612378,676.3876220000002,2024,November
2024-09-01,North,Tablet,Alice,11.0,598.0,Electronics,6578.0,4952.448367,1625.551633,2024,September
2024-08-23,East,Mobile,Eva,1.0,620.0,Electronics,620.0,405.9801419,214.01985810000002,2024,August
2024-07-03,West,Laptop,Frank,15.0,801.0,Electronics,12015.0,7653.150138,4361.849862,2024,July
2024-09-28,West,Smartwatch,Grace,19.0,1985.0,Accessories,37715.0,23305.22928,14409.77072,2024,September
2024-08-23,South,Headphones,Alice,4.0,1016.0,Accessories,4064.0,2459.998018,1604.0019820000002,2024,August
2024-08-26,North,Camera,Grace,11.0,1800.0,Electronics,19800.0,17096.01333,2703.9866699999984,2024,August
2024-09-22,North,Monitor,Frank,5.0,1262.0,Office,6310.0,5317.600396,992.3996040000002,2024,September
2024-12-24,West,Printer,Bob,3.0,1399.0,Office,4197.0,3233.1439,963.8561,2024,December
2024-12-05,East,Smartwatch,Eva,13.0,390.0,Accessories,5070.0,4561.05807,508.94192999999996,2024,December
2024-03-05,South,Tablet,Eva,10.0,1176.0,Electronics,11760.0,10418.36771,1341.6322899999996,2024,March
2024-06-25,East,Camera,David,11.0,1810.0,Electronics,19910.0,15858.96588,4051.0341200000003,2024,June
2024-01-03,East,Monitor,Charlie,18.0,1233.0,Office,22194.0,16409.63038,5784.369620000001,2024,January
2024-05-21,East,Headphones,Alice,2.0,814.0,Accessories,1628.0,1051.120178,576.8798220000001,2024,May
2024-06-06,North,Headphones,Hannah,7.0,1047.0,Accessories,7329.0,5531.0361,1797.9638999999997,2024,June
2024-05-25,North,Laptop,Alice,10.0,1127.0,Electronics,11270.0,8109.16386,3160.8361400000003,2024,May
2024-10-19,West,Printer,David,18.0,1790.0,Office,32220.0,28443.63662,3776.363379999999,2024,October
2024-06-01,South,Tablet,David,7.0,783.0,Electronics,5481.0,3850.916052,1630.083948,2024,June
2024-07-11,South,Camera,Grace,7.0,969.0,Electronics,6783.0,4380.706823,2402.2931769999996,2024,July
2024-03-13,East,Camera,Hannah,3.0,1170.0,Electronics,3510.0,2719.263624,790.7363759999998,2024,March
2024-10-31,West,Mobile,Charlie,12.0,193.0,Electronics,2316.0,1808.122628,507.8773719999999,2024,October
2024-12-09,West,Laptop,Grace,7.0,1039.0,Electronics,7273.0,4786.661477,2486.3385230000004,2024,December
2024-05-19,West,Laptop,Grace,17.0,659.0,Electronics,11203.0,7382.507862,3820.4921379999996,2024,May
2024-07-05,East,Camera,Frank,1.0,1875.0,Electronics,1875.0,1681.621758,193.378242,2024,July
2024-10-19,East,Camera,Hannah,5.0,1982.0,Electronics,9910.0,6669.27463,3240.72537,2024,October
2024-03-01,South,Smartwatch,Charlie,16.0,312.0,Accessories,4992.0,4250.476391,741.5236089999999,2024,March
2024-07-16,North,Monitor,Eva,15.0,535.0,Office,8025.0,5947.30461,2077.69539,2024,July
2024-10-21,West,Smartwatch,Frank,2.0,951.0,Accessories,1902.0,1389.40486,512.5951399999999,2024,October
2024-11-14,West,Smartwatch,Bob,9.0,607.0,Accessories,5463.0,3761.213904,1701.7860959999998,2024,November
2024-10-28,North,Laptop,Hannah,7.0,935.0,Electronics,6545.0,5446.406952,1098.5930479999997,2024,October
2024-12-09,West,Mobile,Charlie,4.0,750.0,Electronics,3000.0,2592.594791,407.405209,2024,December
2024-01-11,East,Headphones,David,18.0,304.0,Accessories,5472.0,3711.866841,1760.133159,2024,January
2024-11-28,West,Mobile,Charlie,13.0,1196.0,Electronics,15548.0,9967.447562,5580.552438000001,2024,November
2024-08-13,East,Printer,Alice,1.0,1639.0,Office,1639.0,1373.221498,265.7785019999999,2024,August
2024-06-01,East,Tablet,Grace,3.0,1199.0,Electronics,3597.0,2628.50082,968.4991799999998,2024,June
2024-07-17,West,Smartwatch,Bob,16.0,1964.0,Accessories,31424.0,20097.98587,11326.01413,2024,July
2024-02-21,South,Printer,Eva,4.0,176.0,Office,704.0,494.2688692,209.73113080000002,2024,February
2024-09-16,North,Headphones,Grace,0.0,915.0,Accessories,0.0,0.0,0.0,2024,September
2024-02-28,East,Tablet,Alice,19.0,867.0,Electronics,16473.0,14094.55422,2378.44578,2024,February
2024-05-27,East,Headphones,Bob,5.0,1737.0,Accessories,8685.0,5669.653463,3015.3465370000004,2024,May
2024-12-14,East,Smartwatch,Eva,19.0,205.0,Accessories,3895.0,2522.444119,1372.5558810000002,2024,December
2024-03-03,North,Laptop,David,11.0,1968.0,Electronics,21648.0,15666.66333,5981.336670000001,2024,March
2024-11-05,East,Headphones,Frank,13.0,650.0,Accessories,8450.0,5260.613869,3189.386131,2024,November
2024-08-30,North,Headphones,Hannah,5.0,1599.0,Accessories,7995.0,6609.251903,1385.7480969999997,2024,August
2024-12-31,North,Headphones,Eva,4.0,925.0,Accessories,3700.0,2665.613741,1034.3862589999999,2024,December
2024-11-25,North,Tablet,Hannah,4.0,1398.0,Electronics,5592.0,3930.656681,1661.343319,2024,November
2024-04-16,South,Monitor,Charlie,4.0,187.0,Office,748.0,563.0439098,184.95609019999995,2024,April
2024-08-13,West,Mobile,Alice,4.0,1846.0,Electronics,7384.0,6000.881112,1383.118888,2024,August
2024-11-08,South,Printer,Charlie,18.0,980.0,Office,17640.0,13596.98403,4043.0159700000004,2024,November
2024-08-05,West,Laptop,David,18.0,1200.0,Electronics,21600.0,18159.57003,3440.429970000001,2024,August
2024-08-28,West,Smartwatch,Charlie,16.0,1200.0,Accessories,19200.0,15145.12837,4054.8716299999996,2024,August
2024-09-15,North,Smartwatch,Eva,9.0,1565.0,Accessories,14085.0,11780.56836,2304.4316400000007,2024,September
2024-09-18,East,Printer,Charlie,18.0,639.0,Office,11502.0,9305.516913,2196.4830870000005,2024,September
2024-01-05,North,Mobile,David,2.0,344.0,Electronics,688.0,452.6605542,235.33944580000002,2024,January
2024-09-17,East,Headphones,David,4.0,677.0,Accessories,2708.0,1667.332755,1040.667245,2024,September
2024-02-16,North,Laptop,Eva,7.0,1505.0,Electronics,10535.0,9309.746311,1225.2536889999992,2024,February
2024-08-02,East,Smartwatch,David,15.0,1081.0,Accessories,16215.0,13265.16216,2949.83784,2024,August
2024-06-25,South,Printer,Alice,7.0,816.0,Office,5712.0,4668.199098,1043.800902,2024,June
2024-01-09,East,Camera,Grace,17.0,1693.0,Electronics,28781.0,19601.13094,9179.86906,2024,January
2024-04-08,North,Monitor,David,16.0,1836.0,Office,29376.0,22406.03029,6969.969710000001,2024,April
2024-01-20,South,Printer,Charlie,19.0,1860.0,Office,35340.0,31723.72491,3616.275089999999,2024,January
2024-03-01,East,Smartwatch,Charlie,14.0,992.0,Accessories,13888.0,9601.02863,4286.971369999999,2024,March
2024-06-26,East,Headphones,Frank,17.0,1491.0,Accessories,25347.0,17497.38287,7849.617129999999,2024,June
2024-12-03,West,Camera,Charlie,5.0,1207.0,Electronics,6035.0,4496.516686,1538.483314,2024,December
2024-03-02,East,Mobile,Eva,2.0,1266.0,Electronics,2532.0,1826.533147,705.4668529999999,2024,March
2024-05-24,North,Laptop,Charlie,16.0,451.0,Electronics,7216.0,5133.072115,2082.927885,2024,May
2024-08-03,West,Mobile,Eva,14.0,644.0,Electronics,9016.0,7105.433619,1910.5663809999996,2024,August
2024-01-03,South,Mobile,Eva,14.0,1012.0,Electronics,14168.0,8549.647593,5618.352407,2024,January
2024-06-08,South,Printer,David,1.0,251.0,Office,251.0,208.0794746,42.9205254,2024,June
2024-08-14,South,Monitor,Alice,3.0,1281.0,Office,3843.0,3159.0071,683.9929000000002,2024,August
2024-09-25,West,Laptop,Frank,7.0,1569.0,Electronics,10983.0,9325.640085,1657.359914999999,2024,September
2024-03-29,West,Smartwatch,David,19.0,1057.0,Accessories,20083.0,15462.30152,4620.698479999999,2024,March
2024-11-24,South,Smartwatch,Grace,2.0,862.0,Accessories,1724.0,1437.85424,286.1457600000001,2024,November
2024-03-08,East,Laptop,Eva,19.0,1426.0,Electronics,27094.0,20258.68606,6835.31394,2024,March
2024-12-22,East,Camera,Eva,9.0,723.0,Electronics,6507.0,5761.681394,745.3186059999998,2024,December
2024-04-07,South,Tablet,Frank,19.0,755.0,Electronics,14345.0,9427.671123,4917.328877,2024,April
2024-09-23,East,Smartwatch,Charlie,5.0,549.0,Accessories,2745.0,2401.010675,343.989325,2024,September
2024-04-14,South,Tablet,Charlie,18.0,820.0,Electronics,14760.0,10000.77244,4759.227559999999,2024,April
2024-11-18,East,Printer,Hannah,16.0,1347.0,Office,21552.0,13595.36824,7956.63176,2024,November
2024-01-29,North,Laptop,Hannah,12.0,363.0,Electronics,4356.0,3417.173852,938.8261480000001,2024,January
2024-05-16,North,Camera,Bob,7.0,1879.0,Electronics,13153.0,8803.262941,4349.737058999999,2024,May
2024-07-13,West,Smartwatch,Bob,14.0,1126.0,Accessories,15764.0,12086.87158,3677.128419999999,2024,July
2024-08-13,West,Mobile,Hannah,12.0,1760.0,Electronics,21120.0,17790.81231,3329.187689999999,2024,August
2024-11-27,South,Printer,Charlie,3.0,1391.0,Office,4173.0,2825.644669,1347.3553310000002,2024,November
2024-06-18,South,Laptop,Bob,5.0,695.0,Electronics,3475.0,2689.985941,785.0140590000001,2024,June
2024-01-09,South,Headphones,Grace,17.0,1139.0,Accessories,19363.0,13588.83294,5774.16706,2024,January
2024-02-09,East,Printer,Charlie,10.0,1457.0,Office,14570.0,11057.61797,3512.3820300000007,2024,February
2024-01-25,South,Monitor,Eva,10.0,1587.0,Office,15870.0,12697.20145,3172.7985499999995,2024,January
2024-09-17,West,Tablet,David,11.0,1182.0,Electronics,13002.0,9168.058284,3833.9417159999994,2024,September
2024-08-13,North,Camera,Alice,17.0,1112.0,Electronics,18904.0,16982.31132,1921.6886799999993,2024,August
2024-05-03,East,Laptop,David,5.0,276.0,Electronics,1380.0,1061.402932,318.59706800000004,2024,May
2024-02-07,South,Printer,Hannah,13.0,162.0,Office,2106.0,1784.494813,321.505187,2024,February
2024-11-23,North,Camera,Charlie,10.0,1057.0,Electronics,10570.0,8641.403792,1928.5962080000008,2024,November
2024-03-30,East,Printer,Charlie,1.0,1430.0,Office,1430.0,953.4755415,476.52445850000004,2024,March
2024-02-06,North,Smartwatch,David,4.0,1369.0,Accessories,5476.0,4086.319083,1389.6809170000001,2024,February
2024-11-11,West,Printer,Grace,4.0,1412.0,Office,5648.0,4832.985709,815.0142910000004,2024,November
2024-06-24,West,Smartwatch,Grace,18.0,1921.0,Accessories,34578.0,22796.65211,11781.347890000001,2024,June
2024-03-21,East,Camera,Frank,18.0,1455.0,Electronics,26190.0,16716.57134,9473.428660000001,2024,March
2024-04-23,South,Headphones,Charlie,14.0,1650.0,Accessories,23100.0,15073.29016,8026.7098399999995,2024,April
2024-02-09,East,Printer,Bob,15.0,949.0,Office,14235.0,9255.171872,4979.828127999999,2024,February
2024-08-11,East,Printer,Charlie,10.0,703.0,Office,7030.0,6153.094141,876.9058590000004,2024,August
2024-11-13,West,Smartwatch,Charlie,15.0,1633.0,Accessories,24495.0,16571.68603,7923.313969999999,2024,November
2024-12-14,East,Laptop,Frank,4.0,1914.0,Electronics,7656.0,5863.815045,1792.1849549999997,2024,December
2024-04-24,North,Printer,Bob,18.0,1841.0,Office,33138.0,21630.22483,11507.77517,2024,April
2024-07-04,West,Monitor,Charlie,18.0,705.0,Office,12690.0,10016.73816,2673.261839999999,2024,July
2024-11-18,East,Smartwatch,Charlie,17.0,1860.0,Accessories,31620.0,20141.11474,11478.88526,2024,November
2024-02-25,East,Mobile,Hannah,12.0,1936.0,Electronics,23232.0,17363.43953,5868.56047,2024,February
2024-02-09,West,Smartwatch,Frank,7.0,929.0,Accessories,6503.0,5179.9942,1323.0058,2024,February
2024-12-19,South,Camera,Frank,16.0,1586.0,Electronics,25376.0,19634.385,5741.615000000002,2024,December
2024-02-09,West,Headphones,David,11.0,1322.0,Accessories,14542.0,9335.966106,5206.033894,2024,February
2024-12-12,South,Mobile,Frank,14.0,1394.0,Electronics,19516.0,12654.40882,6861.591179999999,2024,December
2024-08-24,North,Camera,Alice,3.0,845.0,Electronics,2535.0,2031.592859,503.4071409999999,2024,August
2024-10-15,North,Camera,Bob,19.0,657.0,Electronics,12483.0,10519.08442,1963.9155800000008,2024,October
2024-09-18,West,Camera,David,18.0,163.0,Electronics,2934.0,2559.687089,374.312911,2024,September
2024-08-03,West,Laptop,Alice,10.0,1353.0,Electronics,13530.0,11420.44914,2109.5508599999994,2024,August
2024-05-26,North,Camera,Charlie,6.0,1041.0,Electronics,6246.0,5572.538564,673.4614359999996,2024,May
2024-12-01,South,Laptop,Hannah,13.0,348.0,Electronics,4524.0,3268.479349,1255.5206509999998,2024,December
2024-06-16,North,Camera,Hannah,10.0,1369.0,Electronics,13690.0,9574.097753,4115.902247,2024,June
2024-04-01,West,Tablet,Charlie,18.0,1039.0,Electronics,18702.0,11379.32944,7322.6705600000005,2024,April
2024-12-18,North,Monitor,David,16.0,1710.0,Office,27360.0,20108.74519,7251.2548099999985,2024,December
2024-02-28,West,Mobile,Frank,6.0,256.0,Electronics,1536.0,1221.752011,314.24798899999996,2024,February
2024-02-28,West,Tablet,Grace,13.0,834.0,Electronics,10842.0,9157.398147,1684.6018530000001,2024,February
2024-10-30,North,Camera,Hannah,4.0,1825.0,Electronics,7300.0,4965.727288,2334.272712,2024,October
2024-06-17,South,Mobile,Grace,14.0,1084.0,Electronics,15176.0,11443.87836,3732.1216399999994,2024,June
2024-09-25,East,Mobile,Charlie,1.0,1687.0,Electronics,1687.0,1347.243041,339.75695900000005,2024,September
2024-12-28,North,Printer,Grace,5.0,1211.0,Office,6055.0,4634.986606,1420.0133939999996,2024,December
2024-02-14,East,Headphones,Eva,8.0,1436.0,Accessories,11488.0,7837.185,3650.8149999999996,2024,February
2024-12-10,North,Tablet,David,12.0,1974.0,Electronics,23688.0,19871.50152,3816.4984799999984,2024,December
2024-06-29,East,Headphones,Alice,2.0,1189.0,Accessories,2378.0,1550.475746,827.5242539999999,2024,June
2024-06-18,South,Mobile,David,12.0,761.0,Electronics,9132.0,7958.482753,1173.5172469999998,2024,June
2024-07-09,North,Mobile,Frank,5.0,132.0,Electronics,660.0,468.3835059,191.6164941,2024,July
2024-06-03,West,Headphones,Frank,13.0,1963.0,Accessories,25519.0,18191.33493,7327.665069999999,2024,June
2024-01-07,West,Camera,Charlie,10.0,657.0,Electronics,6570.0,4841.344828,1728.6551719999998,2024,January
2024-05-12,West,Printer,Charlie,1.0,172.0,Office,172.0,104.6762834,67.3237166,2024,May
2024-08-22,West,Printer,Eva,3.0,1989.0,Office,5967.0,5226.87133,740.12867,2024,August
2024-02-14,South,Printer,Eva,18.0,924.0,Office,16632.0,12128.47191,4503.52809,2024,February
2024-11-09,North,Camera,Frank,12.0,1466.0,Electronics,17592.0,11629.16574,5962.83426,2024,November
2024-09-05,North,Printer,Eva,3.0,1256.0,Office,3768.0,2888.922668,879.0773319999998,2024,September
2024-01-31,South,Tablet,Hannah,9.0,1178.0,Electronics,10602.0,7057.452941,3544.5470590000004,2024,January
2024-06-08,North,Printer,Alice,3.0,1980.0,Office,5940.0,4536.493225,1403.5067749999998,2024,June
2024-12-28,West,Camera,Eva,14.0,1643.0,Electronics,23002.0,16499.62644,6502.37356,2024,December
2024-06-06,East,Headphones,Alice,4.0,371.0,Accessories,1484.0,1145.496607,338.50339299999996,2024,June
2024-02-08,East,Monitor,Eva,19.0,345.0,Office,6555.0,5893.257221,661.7427790000002,2024,February
2024-03-22,East,Monitor,Frank,13.0,1299.0,Office,16887.0,14484.07187,2402.9281300000002,2024,March
2024-12-21,West,Tablet,Frank,7.0,727.0,Electronics,5089.0,3065.111009,2023.8889909999998,2024,December
2024-07-24,South,Laptop,David,3.0,1906.0,Electronics,5718.0,4477.330272,1240.6697279999998,2024,July
2024-03-17,North,Printer,Frank,9.0,804.0,Office,7236.0,5701.076701,1534.923299,2024,March
2024-01-12,West,Laptop,David,2.0,761.0,Electronics,1522.0,1314.181939,207.81806099999994,2024,January
2024-10-21,South,Camera,Charlie,9.0,1254.0,Electronics,11286.0,8901.461781,2384.538219,2024,October
2024-08-11,West,Laptop,Hannah,12.0,1225.0,Electronics,14700.0,9824.221115,4875.778885,2024,August
2024-01-13,North,Tablet,Alice,12.0,409.0,Electronics,4908.0,3634.643294,1273.356706,2024,January
2024-02-15,East,Tablet,Grace,15.0,1905.0,Electronics,28575.0,24080.02735,4494.97265,2024,February
2024-06-03,West,Mobile,Frank,2.0,1415.0,Electronics,2830.0,2481.478395,348.5216049999999,2024,June
2024-04-22,South,Monitor,Bob,18.0,1845.0,Office,33210.0,22286.38533,10923.614669999999,2024,April
2024-08-20,South,Printer,Charlie,13.0,594.0,Office,7722.0,5883.248329,1838.751671,2024,August
2024-01-17,North,Mobile,David,14.0,1484.0,Electronics,20776.0,13456.16363,7319.836370000001,2024,January
2024-12-25,East,Laptop,Frank,5.0,437.0,Electronics,2185.0,1636.783303,548.2166970000001,2024,December
2024-08-10,North,Smartwatch,Alice,10.0,678.0,Accessories,6780.0,4251.292122,2528.707878,2024,August
2024-12-19,North,Mobile,Grace,12.0,109.0,Electronics,1308.0,1154.334095,153.66590500000007,2024,December
2024-07-06,West,Mobile,Eva,10.0,148.0,Electronics,1480.0,1171.297067,308.70293300000003,2024,July
2024-12-09,West,Tablet,Grace,11.0,1610.0,Electronics,17710.0,15164.45355,2545.54645,2024,December
2024-12-30,North,Smartwatch,Bob,2.0,722.0,Accessories,1444.0,1298.861469,145.13853100000006,2024,December
2024-06-11,East,Camera,David,5.0,1444.0,Electronics,7220.0,4727.654545,2492.3454549999997,2024,June
2024-03-14,North,Mobile,Grace,6.0,1692.0,Electronics,10152.0,8792.605456,1359.3945440000007,2024,March
2024-08-20,North,Smartwatch,Alice,3.0,894.0,Accessories,2682.0,2072.599849,609.4001509999998,2024,August
2024-08-11,North,Monitor,Bob,13.0,1070.0,Office,13910.0,11015.45299,2894.5470100000002,2024,August
2024-11-14,North,Printer,Alice,3.0,1748.0,Office,5244.0,3787.748158,1456.2518420000001,2024,November
2024-02-29,North,Smartwatch,Frank,6.0,232.0,Accessories,1392.0,1116.980124,275.01987600000007,2024,February
2024-11-30,North,Monitor,Eva,11.0,1706.0,Office,18766.0,13486.62454,5279.375459999999,2024,November
2024-08-09,West,Laptop,Charlie,17.0,182.0,Electronics,3094.0,2298.798348,795.2016520000002,2024,August
2024-02-06,East,Smartwatch,Alice,10.0,156.0,Accessories,1560.0,984.1626955,575.8373045,2024,February
2024-10-04,North,Monitor,David,12.0,475.0,Office,5700.0,3433.352364,2266.647636,2024,October
2024-07-14,South,Smartwatch,Frank,17.0,448.0,Accessories,7616.0,4695.609288,2920.3907120000003,2024,July
2024-12-17,West,Smartwatch,Frank,4.0,370.0,Accessories,1480.0,973.4796086,506.5203914,2024,December
2024-08-29,West,Printer,Charlie,2.0,1606.0,Office,3212.0,2367.183441,844.8165589999999,2024,August
2024-11-19,North,Monitor,Frank,11.0,210.0,Office,2310.0,1400.548891,909.4511090000001,2024,November
2024-08-06,West,Monitor,David,7.0,968.0,Office,6776.0,4382.588,2393.4120000000003,2024,August
2024-07-10,North,Mobile,Alice,2.0,986.0,Electronics,1972.0,1645.502628,326.49737200000004,2024,July
2024-01-17,East,Laptop,Charlie,18.0,175.0,Electronics,3150.0,2610.247398,539.752602,2024,January
2024-01-12,East,Printer,Hannah,4.0,1281.0,Office,5124.0,4288.373404,835.6265960000001,2024,January
2024-07-11,West,Smartwatch,Frank,8.0,1655.0,Accessories,13240.0,11604.36063,1635.6393700000008,2024,July
2024-01-22,West,Smartwatch,Frank,14.0,1766.0,Accessories,24724.0,15717.57343,9006.42657,2024,January
2024-04-29,South,Mobile,David,12.0,428.0,Electronics,5136.0,3332.965921,1803.034079,2024,April
2024-07-28,West,Laptop,Eva,18.0,221.0,Electronics,3978.0,2784.862884,1193.1371159999999,2024,July
2024-09-26,East,Printer,Grace,8.0,1290.0,Office,10320.0,8592.879092,1727.1209080000008,2024,September
2024-07-10,East,Mobile,Frank,2.0,1021.0,Electronics,2042.0,1423.756691,618.243309,2024,July
2024-06-23,North,Laptop,Hannah,15.0,741.0,Electronics,11115.0,6961.221634,4153.778366,2024,June
2024-10-11,East,Printer,Alice,9.0,1146.0,Office,10314.0,8095.603077,2218.3969230000002,2024,October
2024-07-22,South,Smartwatch,Charlie,19.0,378.0,Accessories,7182.0,4862.542575,2319.4574249999996,2024,July
2024-06-12,West,Laptop,Frank,8.0,862.0,Electronics,6896.0,5236.448428,1659.5515720000003,2024,June
2024-09-07,North,Laptop,Bob,19.0,568.0,Electronics,10792.0,9524.382557,1267.6174429999992,2024,September
2024-08-14,South,Camera,Charlie,5.0,1523.0,Electronics,7615.0,5877.144097,1737.8559029999997,2024,August
2024-01-29,North,Tablet,Eva,15.0,112.0,Electronics,1680.0,1206.091548,473.9084519999999,2024,January
2024-02-02,East,Laptop,Hannah,8.0,1023.0,Electronics,8184.0,6465.404203,1718.595797,2024,February
2024-05-13,South,Tablet,Frank,19.0,1022.0,Electronics,19418.0,16858.06665,2559.9333499999993,2024,May
2024-02-27,North,Tablet,Bob,19.0,1955.0,Electronics,37145.0,29139.12341,8005.87659,2024,February
2024-01-26,North,Printer,Frank,18.0,1175.0,Office,21150.0,17234.97415,3915.025850000002,2024,January
2024-08-13,East,Smartwatch,Hannah,10.0,1332.0,Accessories,13320.0,11516.9026,1803.0974000000006,2024,August
2024-10-11,West,Smartwatch,Grace,7.0,1673.0,Accessories,11711.0,7336.403009,4374.596991,2024,October
2024-01-04,East,Tablet,Alice,9.0,1735.0,Electronics,15615.0,10947.01778,4667.98222,2024,January
2024-04-08,East,Monitor,Bob,1.0,1828.0,Office,1828.0,1314.890304,513.109696,2024,April
2024-02-08,West,Mobile,Grace,19.0,1525.0,Electronics,28975.0,25292.65127,3682.3487300000015,2024,February
2024-06-05,South,Laptop,Bob,1.0,1516.0,Electronics,1516.0,963.7701728,552.2298272,2024,June
2024-10-14,North,Headphones,Alice,16.0,1803.0,Accessories,28848.0,19868.52834,8979.47166,2024,October
2024-06-23,South,Monitor,Bob,12.0,720.0,Office,8640.0,5276.334468,3363.665532,2024,June
2024-03-24,West,Monitor,Alice,8.0,1842.0,Office,14736.0,10059.95451,4676.04549,2024,March
2024-01-22,South,Laptop,Grace,5.0,1423.0,Electronics,7115.0,5749.332159,1365.6678410000004,2024,January
2024-01-27,West,Smartwatch,Hannah,10.0,1745.0,Accessories,17450.0,12700.29931,4749.70069,2024,January
2024-12-02,East,Camera,Bob,17.0,516.0,Electronics,8772.0,7677.155092,1094.844908,2024,December
2024-08-23,East,Monitor,Frank,5.0,763.0,Office,3815.0,2420.262456,1394.737544,2024,August
2024-04-01,North,Laptop,Charlie,15.0,1543.0,Electronics,23145.0,14381.65991,8763.34009,2024,April
2024-01-21,North,Tablet,David,13.0,1878.0,Electronics,24414.0,20888.11119,3525.8888100000004,2024,January
2024-10-29,West,Headphones,Alice,1.0,1763.0,Accessories,1763.0,1467.621231,295.3787689999999,2024,October
2024-12-22,East,Tablet,Alice,11.0,1740.0,Electronics,19140.0,12998.3617,6141.6383000000005,2024,December
2024-03-24,South,Camera,David,1.0,1645.0,Electronics,1645.0,1147.009541,497.9904590000001,2024,March
2024-05-26,South,Printer,David,18.0,247.0,Office,4446.0,3531.647375,914.352625,2024,May
2024-09-13,North,Camera,Bob,18.0,1100.0,Electronics,19800.0,12243.59635,7556.40365,2024,September
2024-02-27,South,Smartwatch,David,16.0,1488.0,Accessories,23808.0,17780.30188,6027.698120000001,2024,February
2024-06-10,North,Tablet,David,7.0,1775.0,Electronics,12425.0,10510.57541,1914.4245900000005,2024,June
2024-11-15,South,Laptop,Frank,16.0,501.0,Electronics,8016.0,6078.30561,1937.6943899999997,2024,November
2024-10-07,South,Smartwatch,Bob,1.0,705.0,Accessories,705.0,429.2006743,275.7993257,2024,October
2024-10-06,East,Printer,David,17.0,1615.0,Office,27455.0,16952.89402,10502.10598,2024,October
2024-09-30,East,Tablet,Grace,2.0,1698.0,Electronics,3396.0,2818.785831,577.2141689999999,2024,September
2024-09-27,West,Smartwatch,Frank,17.0,1975.0,Accessories,33575.0,27296.83343,6278.166570000001,2024,September
2024-07-26,South,Camera,Bob,6.0,636.0,Electronics,3816.0,3133.338935,682.6610649999998,2024,July
2024-01-27,North,Camera,Alice,14.0,367.0,Electronics,5138.0,3244.061038,1893.9389620000002,2024,January
2024-03-12,North,Laptop,Eva,18.0,1528.0,Electronics,27504.0,22224.20158,5279.798419999999,2024,March
2024-02-29,North,Monitor,Charlie,6.0,1916.0,Office,11496.0,7524.411063,3971.5889370000004,2024,February
2024-05-24,North,Mobile,Hannah,10.0,1134.0,Electronics,11340.0,7137.448499,4202.551501,2024,May
2024-04-02,North,Tablet,Eva,18.0,1443.0,Electronics,25974.0,21484.34862,4489.651379999999,2024,April
2024-11-04,East,Monitor,Hannah,9.0,1836.0,Office,16524.0,14323.364,2200.6360000000004,2024,November
2024-01-08,West,Monitor,Charlie,8.0,225.0,Office,1800.0,1467.02335,332.97665000000006,2024,January
2024-03-19,South,Mobile,David,10.0,405.0,Electronics,4050.0,3408.771745,641.228255,2024,March
2024-01-27,East,Monitor,Bob,17.0,1825.0,Office,31025.0,27839.553,3185.447,2024,January
2024-06-22,West,Monitor,David,6.0,1634.0,Office,9804.0,6278.744087,3525.255913,2024,June
2024-02-19,North,Camera,Charlie,14.0,1212.0,Electronics,16968.0,15093.81255,1874.1874499999994,2024,February
2024-07-17,West,Camera,Charlie,6.0,1478.0,Electronics,8868.0,6920.226642,1947.7733580000004,2024,July
2024-12-14,West,Headphones,Charlie,7.0,727.0,Accessories,5089.0,4294.993595,794.0064050000001,2024,December
2024-06-29,North,Printer,Hannah,12.0,1475.0,Office,17700.0,14072.39835,3627.6016500000005,2024,June
2024-01-24,North,Laptop,Frank,3.0,788.0,Electronics,2364.0,1822.6708,541.3291999999999,2024,January
2024-11-11,North,Monitor,Alice,14.0,1137.0,Office,15918.0,12910.86214,3007.1378600000007,2024,November
2024-02-15,South,Headphones,Bob,19.0,1380.0,Accessories,26220.0,18251.15466,7968.84534,2024,February
2024-01-15,North,Printer,David,16.0,1332.0,Office,21312.0,18696.62241,2615.37759,2024,January
2024-06-01,South,Headphones,David,7.0,380.0,Accessories,2660.0,1688.003473,971.996527,2024,June
2024-08-09,North,Headphones,Eva,8.0,542.0,Accessories,4336.0,3015.294964,1320.7050359999998,2024,August
2024-07-24,South,Laptop,Hannah,18.0,1963.0,Electronics,35334.0,21530.72718,13803.272819999998,2024,July
2024-08-23,East,Smartwatch,Grace,9.0,488.0,Accessories,4392.0,2922.71755,1469.2824500000002,2024,August
